SL,user_code,day_is,status,start_date_time,end_date_time,break_time,ot_hours
7205,36,20/07/2018,Non Working day,0:00,0:00,0,0
7206,40,20/07/2018,Non Working day,0:00,0:00,0,0
7207,46,20/07/2018,Non Working day,0:00,0:00,0,0
7208,53,20/07/2018,Non Working day,0:00,0:00,0,0
7209,59,20/07/2018,Non Working day,0:00,0:00,0,0
7210,60,20/07/2018,Non Working day,0:00,0:00,0,0
7211,61,20/07/2018,Non Working day,0:00,0:00,0,0
7212,62,20/07/2018,Non Working day,0:00,0:00,0,0
7213,64,20/07/2018,Non Working day,0:00,0:00,0,0
7214,1005,20/07/2018,Non Working day,0:00,0:00,0,0
7215,1006,20/07/2018,Non Working day,0:00,0:00,0,0
7216,1007,20/07/2018,Non Working day,0:00,0:00,0,0
7217,9151,20/07/2018,Non Working day,0:00,0:00,0,0
7218,9152,20/07/2018,Non Working day,0:00,0:00,0,0
7219,9159,20/07/2018,Non Working day,0:00,0:00,0,0
7220,9161,20/07/2018,Non Working day,0:00,0:00,0,0
7221,9162,20/07/2018,Non Working day,0:00,0:00,0,0
7222,9164,20/07/2018,Non Working day,0:00,0:00,0,0
7223,9165,20/07/2018,Non Working day,0:00,0:00,0,0
7224,9166,20/07/2018,Non Working day,0:00,0:00,0,0
7225,9167,20/07/2018,Non Working day,0:00,0:00,0,0
7226,9169,20/07/2018,Non Working day,0:00,0:00,0,0
7227,9170,20/07/2018,Non Working day,0:00,0:00,0,0
7228,9173,20/07/2018,Non Working day,0:00,0:00,0,0
7229,9174,20/07/2018,Non Working day,0:00,0:00,0,0
7230,9175,20/07/2018,Non Working day,0:00,0:00,0,0
7231,9176,20/07/2018,Non Working day,0:00,0:00,0,0
7232,9177,20/07/2018,Non Working day,0:00,0:00,0,0
7233,9178,20/07/2018,Non Working day,0:00,0:00,0,0
7234,9179,20/07/2018,Non Working day,0:00,0:00,0,0
7235,9180,20/07/2018,Non Working day,0:00,0:00,0,0
7236,9181,20/07/2018,Non Working day,0:00,0:00,0,0
7237,3,21/07/2018,Absence,0:00,0:00,0,0
7238,22,21/07/2018,Absence,0:00,0:00,0,0
7239,31,21/07/2018,Absence,0:00,0:00,0,0
7240,32,21/07/2018,Absence,0:00,0:00,0,0
7241,36,21/07/2018,Absence,0:00,0:00,0,0
7242,40,21/07/2018,Absence,0:00,0:00,0,0
7243,46,21/07/2018,Absence,0:00,0:00,0,0
7244,53,21/07/2018,Early Out,9:58,16:40,0,0
7245,59,21/07/2018,Absence,0:00,0:00,0,0
7246,60,21/07/2018,Absence,0:00,0:00,0,0
7247,61,21/07/2018,Absence,0:00,0:00,0,0
7248,62,21/07/2018,Absence,0:00,0:00,0,0
7249,64,21/07/2018,Absence,0:00,0:00,0,0
7250,1005,21/07/2018,Absence,0:00,0:00,0,0
7251,1006,21/07/2018,Excused,10:16,17:19,0,0
7252,1007,21/07/2018,Excused,15:20,17:52,0,0
7253,9151,21/07/2018,Absence,0:00,0:00,0,0
7254,9152,21/07/2018,Absence,0:00,0:00,0,0
7255,9159,21/07/2018,Absence,0:00,0:00,0,0
7256,9161,21/07/2018,Absence,0:00,0:00,0,0
7257,9162,21/07/2018,Absence,0:00,0:00,0,0
7258,9164,21/07/2018,Absence,0:00,0:00,0,0
7259,9165,21/07/2018,Absence,0:00,0:00,0,0
7260,9166,21/07/2018,Absence,0:00,0:00,0,0
7261,9167,21/07/2018,Absence,0:00,0:00,0,0
7262,9169,21/07/2018,Absence,0:00,0:00,0,0
7263,9170,21/07/2018,Excused,10:45,17:15,0,0
7264,9173,21/07/2018,Absence,0:00,0:00,0,0
7265,9174,21/07/2018,Absence,0:00,0:00,0,0
7266,9175,21/07/2018,Absence,0:00,0:00,0,0
7267,9176,21/07/2018,Absence,0:00,0:00,0,0
7268,9177,21/07/2018,Absence,0:00,0:00,0,0
7269,9178,21/07/2018,Absence,0:00,0:00,0,0
7270,9179,21/07/2018,Absence,0:00,0:00,0,0
7271,9180,21/07/2018,Absence,0:00,0:00,0,0
7272,9181,21/07/2018,Absence,0:00,0:00,0,0
7273,3,22/07/2018,Early Out,10:02,15:40,0,0
7274,22,22/07/2018,Late,13:44,20:43,0,0
7275,31,22/07/2018,Late,10:24,20:02,0,0
7276,32,22/07/2018,Late,10:19,20:28,0,0
7277,36,22/07/2018,Present,10:01,19:56,0,0
7278,40,22/07/2018,Absence,0:00,0:00,0,0
7279,46,22/07/2018,Present,10:01,20:01,0,0
7280,53,22/07/2018,Absence,0:00,0:00,0,0
7281,59,22/07/2018,Late,13:39,20:43,0,0
7282,60,22/07/2018,Late,10:08,20:14,0,0
7283,61,22/07/2018,Late,10:21,19:56,0,0
7284,62,22/07/2018,Late,12:20,19:38,0,0
7285,64,22/07/2018,Late,10:29,20:14,0,0
7286,1005,22/07/2018,Late,10:17,20:15,0,0
7287,1006,22/07/2018,Present,9:51,19:38,0,0
7288,1007,22/07/2018,Late,11:39,19:46,0,0
7289,9151,22/07/2018,Late,10:19,19:42,0,0
7290,9152,22/07/2018,Late,10:23,19:52,0,0
7291,9159,22/07/2018,Late,10:28,20:14,0,0
7292,9161,22/07/2018,Late,10:33,19:37,0,0
7293,9162,22/07/2018,Late,10:05,19:37,0,0
7294,9164,22/07/2018,Late,10:17,19:19,0,0
7295,9165,22/07/2018,Present,9:37,19:35,0,0
7296,9166,22/07/2018,Late,10:36,19:40,0,0
7297,9167,22/07/2018,Present,9:28,19:19,0,0
7298,9169,22/07/2018,Excused,10:14,10:16,0,0
7299,9170,22/07/2018,Excused,10:27,17:59,0,0
7300,9173,22/07/2018,Absence,0:00,0:00,0,0
7301,9174,22/07/2018,Absence,0:00,0:00,0,0
7302,9175,22/07/2018,Absence,0:00,0:00,0,0
7303,9176,22/07/2018,Absence,0:00,0:00,0,0
7304,9177,22/07/2018,Absence,0:00,0:00,0,0
7305,9178,22/07/2018,Absence,0:00,0:00,0,0
7306,9179,22/07/2018,Absence,0:00,0:00,0,0
7307,9180,22/07/2018,Absence,0:00,0:00,0,0
7308,9181,22/07/2018,Absence,0:00,0:00,0,0
7309,3,23/07/2018,Excused,10:20,18:21,0,0
7310,22,23/07/2018,Present,8:34,19:42,0,0
7311,31,23/07/2018,Excused,10:36,18:08,0,0
7312,32,23/07/2018,Late,10:06,19:43,0,0
7313,36,23/07/2018,Late,10:08,19:29,0,0
7314,40,23/07/2018,Late,10:06,19:21,0,0
7315,46,23/07/2018,Present,10:02,19:20,0,0
7316,53,23/07/2018,Absence,0:00,0:00,0,0
7317,59,23/07/2018,Present,9:00,20:36,0,0
7318,60,23/07/2018,Late,14:22,19:59,0,0
7319,61,23/07/2018,Present,10:02,19:39,0,0
7320,62,23/07/2018,Late,10:26,19:39,0,0
7321,64,23/07/2018,Late,10:14,19:46,0,0
7322,1005,23/07/2018,Late,10:41,19:58,0,0
7323,1006,23/07/2018,Present,10:02,19:39,0,0
7324,1007,23/07/2018,Late,10:23,19:18,0,0
7325,9151,23/07/2018,Late,10:24,19:11,0,0
7326,9152,23/07/2018,Late,10:08,19:39,0,0
7327,9159,23/07/2018,Excused,10:40,17:32,0,0
7328,9161,23/07/2018,Late,10:23,19:17,0,0
7329,9162,23/07/2018,Present,10:04,19:21,0,0
7330,9164,23/07/2018,Present,9:53,19:16,0,0
7331,9165,23/07/2018,Late,10:29,19:11,0,0
7332,9166,23/07/2018,Present,9:10,20:36,0,0
7333,9167,23/07/2018,Present,9:26,19:16,0,0
7334,9169,23/07/2018,Present,9:52,19:30,0,0
7335,9170,23/07/2018,Late,11:24,19:41,0,0
7336,9173,23/07/2018,Absence,0:00,0:00,0,0
7337,9174,23/07/2018,Absence,0:00,0:00,0,0
7338,9175,23/07/2018,Absence,0:00,0:00,0,0
7339,9176,23/07/2018,Absence,0:00,0:00,0,0
7340,9177,23/07/2018,Absence,0:00,0:00,0,0
7341,9178,23/07/2018,Absence,0:00,0:00,0,0
7342,9179,23/07/2018,Absence,0:00,0:00,0,0
7343,9180,23/07/2018,Absence,0:00,0:00,0,0
7344,9181,23/07/2018,Absence,0:00,0:00,0,0
7345,3,24/07/2018,Late,10:11,20:02,0,0
7346,22,24/07/2018,Absence,0:00,0:00,0,0
7347,31,24/07/2018,Late,10:57,19:37,0,0
7348,32,24/07/2018,Late,10:11,19:40,0,0
7349,36,24/07/2018,Present,10:02,19:53,0,0
7350,40,24/07/2018,Late,10:20,19:39,0,0
7351,46,24/07/2018,Late,10:19,19:37,0,0
7352,53,24/07/2018,Absence,0:00,0:00,0,0
7353,59,24/07/2018,Present,10:01,19:36,0,0
7354,60,24/07/2018,Present,9:57,20:25,0,0
7355,61,24/07/2018,Late,10:22,20:11,0,0
7356,62,24/07/2018,Late,10:38,19:56,0,0
7357,64,24/07/2018,Late,10:40,19:44,0,0
7358,1005,24/07/2018,Late,10:05,19:59,0,0
7359,1006,24/07/2018,Present,9:54,19:57,0,0
7360,1007,24/07/2018,Late,10:35,19:38,0,0
7361,9151,24/07/2018,Late,10:12,19:32,0,0
7362,9152,24/07/2018,Late,10:23,19:56,0,0
7363,9159,24/07/2018,Late,10:21,19:35,0,0
7364,9161,24/07/2018,Late,10:55,19:37,0,0
7365,9162,24/07/2018,Late,10:05,19:32,0,0
7366,9164,24/07/2018,Present,9:51,19:27,0,0
7367,9165,24/07/2018,Late,10:13,19:22,0,0
7368,9166,24/07/2018,Late,10:18,19:36,0,0
7369,9167,24/07/2018,Present,9:23,20:02,0,0
7370,9169,24/07/2018,Present,10:00,19:12,0,0
7371,9170,24/07/2018,Present,10:02,19:48,0,0
7372,9173,24/07/2018,Absence,0:00,0:00,0,0
7373,9174,24/07/2018,Absence,0:00,0:00,0,0
7374,9175,24/07/2018,Absence,0:00,0:00,0,0
7375,9176,24/07/2018,Absence,0:00,0:00,0,0
7376,9177,24/07/2018,Absence,0:00,0:00,0,0
7377,9178,24/07/2018,Absence,0:00,0:00,0,0
7378,9179,24/07/2018,Absence,0:00,0:00,0,0
7379,9180,24/07/2018,Absence,0:00,0:00,0,0
7380,9181,24/07/2018,Absence,0:00,0:00,0,0
7381,3,25/07/2018,Early Out,10:00,10:02,0,0
7382,22,25/07/2018,Early Out,8:51,18:45,0,0
7383,31,25/07/2018,Late,11:53,22:43,0,0
7384,32,25/07/2018,Present,9:51,19:52,0,0
7385,36,25/07/2018,Late,10:57,19:26,0,0
7386,40,25/07/2018,Late,10:31,19:26,0,0
7387,46,25/07/2018,Late,10:23,19:50,0,0
7388,53,25/07/2018,Absence,9:44,9:46,0,0
7389,59,25/07/2018,Late,10:37,19:53,0,0
7390,60,25/07/2018,Late,10:08,21:51,0,0
7391,61,25/07/2018,Absence,0:00,0:00,0,0
7392,62,25/07/2018,Late,10:13,19:38,0,0
7393,64,25/07/2018,Late,10:33,19:31,0,0
7394,1005,25/07/2018,Late,10:48,19:59,0,0
7395,1006,25/07/2018,Present,9:47,19:46,0,0
7396,1007,25/07/2018,Absence,0:00,0:00,0,0
7397,9151,25/07/2018,Present,10:03,18:57,0,0
7398,9152,25/07/2018,Late,12:23,19:39,0,0
7399,9159,25/07/2018,Late,10:33,22:41,0,0
7400,9161,25/07/2018,Late,10:33,19:14,0,0
7401,9162,25/07/2018,Late,10:29,19:27,0,0
7402,9164,25/07/2018,Present,10:04,19:16,0,0
7403,9165,25/07/2018,Late,10:15,22:43,0,0
7404,9166,25/07/2018,Late,11:11,18:55,0,0
7405,9167,25/07/2018,Present,9:32,19:15,0,0
7406,9169,25/07/2018,Late,10:22,19:26,0,0
7407,9170,25/07/2018,Present,9:51,19:14,0,0
7408,9173,25/07/2018,Absence,0:00,0:00,0,0
7409,9174,25/07/2018,Absence,0:00,0:00,0,0
7410,9175,25/07/2018,Absence,0:00,0:00,0,0
7411,9176,25/07/2018,Absence,0:00,0:00,0,0
7412,9177,25/07/2018,Absence,0:00,0:00,0,0
7413,9178,25/07/2018,Absence,0:00,0:00,0,0
7414,9179,25/07/2018,Absence,0:00,0:00,0,0
7415,9180,25/07/2018,Absence,0:00,0:00,0,0
7416,9181,25/07/2018,Absence,0:00,0:00,0,0
7417,3,26/07/2018,Late,10:25,20:13,0,0
7418,22,26/07/2018,Present,8:32,20:01,0,0
7419,31,26/07/2018,Late,11:27,20:00,0,0
7420,32,26/07/2018,Late,11:15,20:04,0,0
7421,36,26/07/2018,Late,10:29,19:22,0,0
7422,40,26/07/2018,Late,10:25,20:04,0,0
7423,46,26/07/2018,Late,10:07,20:00,0,0
7424,53,26/07/2018,Absence,0:00,0:00,0,0
7425,59,26/07/2018,Late,10:22,19:41,0,0
7426,60,26/07/2018,Late,10:12,20:06,0,0
7427,61,26/07/2018,Absence,0:00,0:00,0,0
7428,62,26/07/2018,Present,10:02,19:58,0,0
7429,64,26/07/2018,Excused,10:23,18:07,0,0
7430,1005,26/07/2018,Late,10:28,19:29,0,0
7431,1006,26/07/2018,Absence,9:41,9:43,0,0
7432,1007,26/07/2018,Excused,10:33,14:55,0,0
7433,9151,26/07/2018,Late,10:11,19:44,0,0
7434,9152,26/07/2018,Present,9:50,19:58,0,0
7435,9159,26/07/2018,Late,10:25,20:36,0,0
7436,9161,26/07/2018,Late,10:22,20:02,0,0
7437,9162,26/07/2018,Late,10:13,19:24,0,0
7438,9164,26/07/2018,Late,10:09,19:11,0,0
7439,9165,26/07/2018,Late,10:24,20:23,0,0
7440,9166,26/07/2018,Excused,10:24,18:31,0,0
7441,9167,26/07/2018,Present,9:12,20:13,0,0
7442,9169,26/07/2018,Late,10:22,19:21,0,0
7443,9170,26/07/2018,Early Out,9:47,15:38,0,0
7444,9173,26/07/2018,Absence,0:00,0:00,0,0
7445,9174,26/07/2018,Absence,0:00,0:00,0,0
7446,9175,26/07/2018,Absence,0:00,0:00,0,0
7447,9176,26/07/2018,Absence,0:00,0:00,0,0
7448,9177,26/07/2018,Absence,0:00,0:00,0,0
7449,9178,26/07/2018,Absence,0:00,0:00,0,0
7450,9179,26/07/2018,Absence,0:00,0:00,0,0
7451,9180,26/07/2018,Absence,0:00,0:00,0,0
7452,9181,26/07/2018,Absence,0:00,0:00,0,0
7453,3,27/07/2018,Non Working day,0:00,0:00,0,0
7454,22,27/07/2018,Non Working day,0:00,0:00,0,0
7455,31,27/07/2018,Non Working day,0:00,0:00,0,0
7456,32,27/07/2018,Non Working day,0:00,0:00,0,0
7457,36,27/07/2018,Non Working day,0:00,0:00,0,0
7458,40,27/07/2018,Non Working day,0:00,0:00,0,0
7459,46,27/07/2018,Non Working day,0:00,0:00,0,0
7460,53,27/07/2018,Non Working day,0:00,0:00,0,0
7461,59,27/07/2018,Non Working day,0:00,0:00,0,0
7462,60,27/07/2018,Non Working day,0:00,0:00,0,0
7463,61,27/07/2018,Non Working day,0:00,0:00,0,0
7464,62,27/07/2018,Non Working day,0:00,0:00,0,0
7465,64,27/07/2018,Non Working day,0:00,0:00,0,0
7466,1005,27/07/2018,Non Working day,0:00,0:00,0,0
7467,1006,27/07/2018,Non Working day,0:00,0:00,0,0
7468,1007,27/07/2018,Non Working day,0:00,0:00,0,0
7469,9151,27/07/2018,Non Working day,0:00,0:00,0,0
7470,9152,27/07/2018,Non Working day,0:00,0:00,0,0
7471,9159,27/07/2018,Non Working day,0:00,0:00,0,0
7472,9161,27/07/2018,Non Working day,0:00,0:00,0,0
7473,9162,27/07/2018,Non Working day,0:00,0:00,0,0
7474,9164,27/07/2018,Non Working day,0:00,0:00,0,0
7475,9165,27/07/2018,Non Working day,0:00,0:00,0,0
7476,9166,27/07/2018,Non Working day,0:00,0:00,0,0
7477,9167,27/07/2018,Non Working day,0:00,0:00,0,0
7478,9169,27/07/2018,Non Working day,0:00,0:00,0,0
7479,9170,27/07/2018,Non Working day,0:00,0:00,0,0
7480,9173,27/07/2018,Non Working day,0:00,0:00,0,0
7481,9174,27/07/2018,Non Working day,0:00,0:00,0,0
7482,9175,27/07/2018,Non Working day,0:00,0:00,0,0
7483,9176,27/07/2018,Non Working day,0:00,0:00,0,0
7484,9177,27/07/2018,Non Working day,0:00,0:00,0,0
7485,9178,27/07/2018,Non Working day,0:00,0:00,0,0
7486,9179,27/07/2018,Non Working day,0:00,0:00,0,0
7487,9180,27/07/2018,Non Working day,0:00,0:00,0,0
7488,9181,27/07/2018,Non Working day,0:00,0:00,0,0
7489,3,28/07/2018,Present,10:01,19:16,0,0
7490,22,28/07/2018,Present,9:03,21:00,0,0
7491,31,28/07/2018,Late,10:21,19:03,0,0
7492,32,28/07/2018,Late,10:26,19:07,0,0
7493,36,28/07/2018,Present,10:04,19:06,0,0
7494,40,28/07/2018,Late,10:48,19:07,0,0
7495,46,28/07/2018,Absence,0:00,0:00,0,0
7496,53,28/07/2018,Early Out,9:59,11:37,0,0
7497,59,28/07/2018,Absence,0:00,0:00,0,0
7498,60,28/07/2018,Late,10:11,19:59,0,0
7499,61,28/07/2018,Late,10:23,19:08,0,0
7500,62,28/07/2018,Late,10:08,19:16,0,0
7501,64,28/07/2018,Late,10:32,19:05,0,0
7502,1005,28/07/2018,Late,10:09,19:05,0,0
7503,1006,28/07/2018,Present,9:31,19:16,0,0
7504,1007,28/07/2018,Excused,10:33,17:19,0,0
7505,9151,28/07/2018,Present,10:04,19:12,0,0
7506,9152,28/07/2018,Present,9:50,19:16,0,0
7507,9159,28/07/2018,Excused,10:26,18:45,0,0
7508,9161,28/07/2018,Present,9:59,19:38,0,0
7509,9162,28/07/2018,Present,10:00,19:11,0,0
7510,9164,28/07/2018,Present,9:44,19:03,0,0
7511,9165,28/07/2018,Present,10:02,19:08,0,0
7512,9166,28/07/2018,Present,9:53,19:03,0,0
7513,9167,28/07/2018,Early Out,9:23,18:42,0,0
7514,9169,28/07/2018,Present,9:28,19:06,0,0
7515,9170,28/07/2018,Present,9:12,19:16,0,0
7516,9173,28/07/2018,Absence,0:00,0:00,0,0
7517,9174,28/07/2018,Absence,0:00,0:00,0,0
7518,9175,28/07/2018,Absence,0:00,0:00,0,0
7519,9176,28/07/2018,Absence,0:00,0:00,0,0
7520,9177,28/07/2018,Absence,0:00,0:00,0,0
7521,9178,28/07/2018,Absence,0:00,0:00,0,0
7522,9179,28/07/2018,Absence,0:00,0:00,0,0
7523,9180,28/07/2018,Absence,0:00,0:00,0,0
7524,9181,28/07/2018,Absence,0:00,0:00,0,0
7525,3,29/07/2018,Late,13:06,19:28,0,0
7526,22,29/07/2018,Late,14:59,20:37,0,0
7527,31,29/07/2018,Late,10:29,19:28,0,0
7528,32,29/07/2018,Late,10:09,20:46,0,0
7529,36,29/07/2018,Late,10:41,19:36,0,0
7530,40,29/07/2018,Late,10:16,19:14,0,0
7531,46,29/07/2018,Absence,0:00,0:00,0,0
7532,53,29/07/2018,Late,10:32,19:21,0,0
7533,59,29/07/2018,Late,10:19,19:51,0,0
7534,60,29/07/2018,Late,13:04,20:14,0,0
7535,61,29/07/2018,Late,10:32,20:47,0,0
7536,62,29/07/2018,Late,10:10,19:26,0,0
7537,64,29/07/2018,Missing Out,10:11,0:00,0,0
7538,1005,29/07/2018,Late,10:08,20:09,0,0
7539,1006,29/07/2018,Present,9:38,19:13,0,0
7540,1007,29/07/2018,Late,10:31,19:24,0,0
7541,9151,29/07/2018,Present,9:44,19:23,0,0
7542,9152,29/07/2018,Present,9:49,19:15,0,0
7543,9159,29/07/2018,Late,10:18,20:16,0,0
7544,9161,29/07/2018,Late,10:19,19:15,0,0
7545,9162,29/07/2018,Excused,10:22,10:24,0,0
7546,9164,29/07/2018,Present,9:58,20:19,0,0
7547,9165,29/07/2018,Late,10:13,19:21,0,0
7548,9166,29/07/2018,Late,10:14,19:55,0,0
7549,9167,29/07/2018,Present,9:20,19:26,0,0
7550,9169,29/07/2018,Late,10:16,19:38,0,0
7551,9170,29/07/2018,Present,9:41,19:13,0,0
7552,9173,29/07/2018,Absence,0:00,0:00,0,0
7553,9174,29/07/2018,Absence,0:00,0:00,0,0
7554,9175,29/07/2018,Absence,0:00,0:00,0,0
7555,9176,29/07/2018,Absence,0:00,0:00,0,0
7556,9177,29/07/2018,Absence,0:00,0:00,0,0
7557,9178,29/07/2018,Absence,0:00,0:00,0,0
7558,9179,29/07/2018,Absence,0:00,0:00,0,0
7559,9180,29/07/2018,Absence,0:00,0:00,0,0
7560,9181,29/07/2018,Absence,0:00,0:00,0,0
7561,3,30/07/2018,Early Out,9:32,15:38,0,0
7562,22,30/07/2018,Absence,8:07,8:10,0,0
7563,31,30/07/2018,Present,10:04,19:30,0,0
7564,32,30/07/2018,Late,10:21,19:29,0,0
7565,36,30/07/2018,Late,10:16,19:20,0,0
7566,40,30/07/2018,Late,10:10,19:29,0,0
7567,46,30/07/2018,Absence,0:00,0:00,0,0
7568,53,30/07/2018,Late,10:14,19:27,0,0
7569,59,30/07/2018,Late,10:24,20:19,0,0
7570,60,30/07/2018,Present,9:44,19:32,0,0
7571,61,30/07/2018,Late,10:12,19:32,0,0
7572,62,30/07/2018,Late,10:14,19:35,0,0
7573,64,30/07/2018,Late,11:27,19:03,0,0
7574,1005,30/07/2018,Present,9:41,19:40,0,0
7575,1006,30/07/2018,Present,9:48,19:27,0,0
7576,1007,30/07/2018,Present,9:55,19:27,0,0
7577,9151,30/07/2018,Present,9:58,19:40,0,0
7578,9152,30/07/2018,Present,9:50,19:26,0,0
7579,9159,30/07/2018,Late,10:10,19:26,0,0
7580,9161,30/07/2018,Late,10:24,19:27,0,0
7581,9162,30/07/2018,Late,10:24,19:16,0,0
7582,9164,30/07/2018,Present,9:52,19:16,0,0
7583,9165,30/07/2018,Excused,10:18,15:32,0,0
7584,9166,30/07/2018,Present,9:58,20:17,0,0
7585,9167,30/07/2018,Present,9:25,19:28,0,0
7586,9169,30/07/2018,Present,9:34,19:20,0,0
7587,9170,30/07/2018,Present,9:30,19:26,0,0
7588,9173,30/07/2018,Absence,0:00,0:00,0,0
7589,9174,30/07/2018,Absence,0:00,0:00,0,0
7590,9175,30/07/2018,Absence,0:00,0:00,0,0
7591,9176,30/07/2018,Absence,0:00,0:00,0,0
7592,9177,30/07/2018,Absence,0:00,0:00,0,0
7593,9178,30/07/2018,Absence,0:00,0:00,0,0
7594,9179,30/07/2018,Absence,0:00,0:00,0,0
7595,9180,30/07/2018,Absence,0:00,0:00,0,0
7596,9181,30/07/2018,Absence,0:00,0:00,0,0
7597,3,31/07/2018,Present,9:36,19:36,0,0
7598,22,31/07/2018,Early Out,8:23,16:01,0,0
7599,31,31/07/2018,Present,9:57,19:35,0,0
7600,32,31/07/2018,Present,9:34,19:40,0,0
7601,36,31/07/2018,Late,10:46,19:39,0,0
7602,40,31/07/2018,Late,10:23,19:28,0,0
7603,46,31/07/2018,Absence,0:00,0:00,0,0
7604,53,31/07/2018,Missing Out,9:58,0:00,0,0
7605,59,31/07/2018,Late,10:23,20:28,0,0
7606,60,31/07/2018,Present,10:01,19:40,0,0
7607,61,31/07/2018,Present,10:03,19:36,0,0
7608,62,31/07/2018,Present,9:54,19:39,0,0
7609,64,31/07/2018,Late,12:21,19:29,0,0
7610,1005,31/07/2018,Present,9:45,19:28,0,0
7611,1006,31/07/2018,Present,9:49,19:35,0,0
7612,1007,31/07/2018,Present,9:50,19:27,0,0
7613,9151,31/07/2018,Absence,9:44,9:46,0,0
7614,9152,31/07/2018,Present,9:56,19:39,0,0
7615,9159,31/07/2018,Late,10:26,20:17,0,0
7616,9161,31/07/2018,Late,10:50,19:18,0,0
7617,9162,31/07/2018,Late,10:12,19:18,0,0
7618,9164,31/07/2018,Present,10:01,19:18,0,0
7619,9165,31/07/2018,Late,10:25,20:17,0,0
7620,9166,31/07/2018,Late,10:12,19:41,0,0
7621,9167,31/07/2018,Present,9:16,19:27,0,0
7622,9169,31/07/2018,Late,10:17,19:39,0,0
7623,9170,31/07/2018,Present,9:30,19:39,0,0
7624,9173,31/07/2018,Absence,0:00,0:00,0,0
7625,9174,31/07/2018,Absence,0:00,0:00,0,0
7626,9175,31/07/2018,Absence,0:00,0:00,0,0
7627,9176,31/07/2018,Absence,0:00,0:00,0,0
7628,9177,31/07/2018,Absence,0:00,0:00,0,0
7629,9178,31/07/2018,Absence,0:00,0:00,0,0
7630,9179,31/07/2018,Absence,0:00,0:00,0,0
7631,9180,31/07/2018,Absence,0:00,0:00,0,0
7632,9181,31/07/2018,Absence,0:00,0:00,0,0
7633,3,1/8/2018,Present,9:32,19:30,0,0
7634,22,1/8/2018,Absence,8:15,8:17,0,0
7635,31,1/8/2018,Late,10:41,19:46,0,0
7636,32,1/8/2018,Late,10:09,19:44,0,0
7637,36,1/8/2018,Absence,0:00,0:00,0,0
7638,40,1/8/2018,Late,10:11,19:37,0,0
7639,46,1/8/2018,Absence,0:00,0:00,0,0
7640,53,1/8/2018,Absence,9:52,9:54,0,0
7641,59,1/8/2018,Present,9:44,19:26,0,0
7642,60,1/8/2018,Present,9:59,19:54,0,0
7643,61,1/8/2018,Late,10:21,19:38,0,0
7644,62,1/8/2018,Excused,11:37,11:39,0,0
7645,64,1/8/2018,Late,10:30,19:07,0,0
7646,1005,1/8/2018,Present,9:43,19:26,0,0
7647,1006,1/8/2018,Present,9:24,19:30,0,0
7648,1007,1/8/2018,Present,9:49,19:38,0,0
7649,9151,1/8/2018,Late,10:40,19:46,0,0
7650,9152,1/8/2018,Present,10:01,19:26,0,0
7651,9159,1/8/2018,Late,10:28,19:36,0,0
7652,9161,1/8/2018,Late,10:40,19:42,0,0
7653,9162,1/8/2018,Early Out,9:55,18:07,0,0
7654,9164,1/8/2018,Present,9:35,19:09,0,0
7655,9165,1/8/2018,Late,10:16,19:09,0,0
7656,9166,1/8/2018,Early Out,9:46,16:56,0,0
7657,9167,1/8/2018,Present,9:16,19:27,0,0
7658,9169,1/8/2018,Present,9:30,19:26,0,0
7659,9170,1/8/2018,Present,9:34,19:29,0,0
7660,9173,1/8/2018,Excused,12:40,14:57,0,0
7661,9174,1/8/2018,Late,12:48,19:05,0,0
7662,9175,1/8/2018,Absence,0:00,0:00,0,0
7663,9176,1/8/2018,Absence,0:00,0:00,0,0
7664,9177,1/8/2018,Absence,0:00,0:00,0,0
7665,9178,1/8/2018,Absence,0:00,0:00,0,0
7666,9179,1/8/2018,Absence,0:00,0:00,0,0
7667,9180,1/8/2018,Absence,0:00,0:00,0,0
7668,9181,1/8/2018,Absence,0:00,0:00,0,0
7669,3,2/8/2018,Excused,10:15,16:24,0,0
7670,22,2/8/2018,Present,10:03,19:53,0,0
7671,31,2/8/2018,Late,10:47,21:05,0,0
7672,32,2/8/2018,Late,10:17,20:07,0,0
7673,36,2/8/2018,Present,10:01,19:34,0,0
7674,40,2/8/2018,Late,10:23,19:23,0,0
7675,46,2/8/2018,Absence,0:00,0:00,0,0
7676,53,2/8/2018,Missing Out,10:19,0:00,0,0
7677,59,2/8/2018,Late,10:17,19:35,0,0
7678,60,2/8/2018,Late,10:17,21:07,0,0
7679,61,2/8/2018,Missing Out,9:59,0:00,0,0
7680,62,2/8/2018,Late,10:37,19:38,0,0
7681,64,2/8/2018,Late,11:07,19:17,0,0
7682,1005,2/8/2018,Missing Out,10:02,0:00,0,0
7683,1006,2/8/2018,Present,9:45,21:07,0,0
7684,1007,2/8/2018,Present,9:50,19:21,0,0
7685,9151,2/8/2018,Late,10:55,19:23,0,0
7686,9152,2/8/2018,Present,9:47,19:38,0,0
7687,9159,2/8/2018,Late,10:23,19:20,0,0
7688,9161,2/8/2018,Late,11:07,19:44,0,0
7689,9162,2/8/2018,Late,10:08,19:23,0,0
7690,9164,2/8/2018,Late,10:12,19:17,0,0
7691,9165,2/8/2018,Excused,10:27,16:08,0,0
7692,9166,2/8/2018,Late,10:05,19:18,0,0
7693,9167,2/8/2018,Present,9:19,19:58,0,0
7694,9169,2/8/2018,Early Out,9:40,15:13,0,0
